"ANO","NIVEL","CODMUNRES","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F"
2015,"MUNICIPIO",2609808,NA,0.61,NA,NA
2015,"MUNICIPIO",2309508,NA,0.636,NA,NA
2015,"MUNICIPIO",4117305,NA,0.609,NA,NA
2015,"MUNICIPIO",3534401,NA,0.776,NA,NA
2015,"MUNICIPIO",3534500,NA,0.749,NA,NA
2015,"MUNICIPIO",4313508,NA,0.751,NA,NA
2015,"MUNICIPIO",3534609,NA,0.762,NA,NA
2015,"MUNICIPIO",4211751,NA,0.74,NA,NA
2015,"MUNICIPIO",1505403,NA,0.568,NA,NA
2015,"MUNICIPIO",2923308,NA,0.607,NA,NA
2015,"MUNICIPIO",2609907,NA,0.572,NA,NA
2015,"MUNICIPIO",1505437,NA,0.624,NA,NA
2015,"MUNICIPIO",3534708,NA,0.778,NA,NA
2015,"MUNICIPIO",4117404,NA,0.72,NA,NA
2015,"MUNICIPIO",4211801,NA,0.774,NA,NA
2015,"MUNICIPIO",2408508,NA,0.547,NA,NA
2015,"MUNICIPIO",2706109,NA,0.547,NA,NA
2015,"MUNICIPIO",3145901,NA,0.547,NA,NA
2015,"MUNICIPIO",2408508,NA,0.764,NA,NA
2015,"MUNICIPIO",2706109,NA,0.764,NA,NA
2015,"MUNICIPIO",3145901,NA,0.764,NA,NA
2015,"MUNICIPIO",2408508,NA,0.645,NA,NA
2015,"MUNICIPIO",2706109,NA,0.645,NA,NA
2015,"MUNICIPIO",3145901,NA,0.645,NA,NA
2015,"MUNICIPIO",3146008,NA,0.722,NA,NA
2015,"MUNICIPIO",3146107,NA,0.741,NA,NA
2015,"MUNICIPIO",1100155,NA,0.682,NA,NA
2015,"MUNICIPIO",2510600,NA,0.614,NA,NA
2015,"MUNICIPIO",3534807,NA,0.695,NA,NA
2015,"MUNICIPIO",4211850,NA,0.695,NA,NA
2015,"MUNICIPIO",3534807,NA,0.692,NA,NA
2015,"MUNICIPIO",4211850,NA,0.692,NA,NA
2015,"MUNICIPIO",5215405,NA,0.719,NA,NA
2015,"MUNICIPIO",3146206,NA,0.595,NA,NA
2015,"MUNICIPIO",4117453,NA,0.709,NA,NA
2015,"MUNICIPIO",3534757,NA,0.77,NA,NA
2015,"MUNICIPIO",2923357,NA,0.56,NA,NA
2015,"MUNICIPIO",5215504,NA,0.747,NA,NA
2015,"MUNICIPIO",3534906,NA,0.725,NA,NA
2015,"MUNICIPIO",1505486,NA,0.515,NA,NA
2015,"MUNICIPIO",2309607,NA,0.659,NA,NA
2015,"MUNICIPIO",1400456,NA,0.65,NA,NA
2015,"MUNICIPIO",2309706,NA,0.675,NA,NA
2015,"MUNICIPIO",2804904,NA,0.675,NA,NA
2015,"MUNICIPIO",2309706,NA,0.555,NA,NA
2015,"MUNICIPIO",2804904,NA,0.555,NA,NA
2015,"MUNICIPIO",2107506,NA,0.724,NA,NA
2015,"MUNICIPIO",2309805,NA,0.635,NA,NA
2015,"MUNICIPIO",2309904,NA,0.621,NA,NA
2015,"MUNICIPIO",5215603,NA,0.651,NA,NA
2015,"MUNICIPIO",3146255,NA,0.599,NA,NA
2015,"MUNICIPIO",2207207,NA,0.541,NA,NA
2015,"MUNICIPIO",3146305,NA,0.596,NA,NA
2015,"MUNICIPIO",2207306,NA,0.575,NA,NA
2015,"MUNICIPIO",3146552,NA,0.59,NA,NA
2015,"MUNICIPIO",4211876,NA,0.718,NA,NA
2015,"MUNICIPIO",4117503,NA,0.716,NA,NA
2015,"MUNICIPIO",4313607,NA,0.706,NA,NA
2015,"MUNICIPIO",3146404,NA,0.669,NA,NA
2015,"MUNICIPIO",4211892,NA,0.664,NA,NA
2015,"MUNICIPIO",3146503,NA,0.728,NA,NA
2015,"MUNICIPIO",3146602,NA,0.72,NA,NA
2015,"MUNICIPIO",2207355,NA,0.559,NA,NA
2015,"MUNICIPIO",2706208,NA,0.558,NA,NA
2015,"MUNICIPIO",3535002,NA,0.558,NA,NA
2015,"MUNICIPIO",2706208,NA,0.732,NA,NA
2015,"MUNICIPIO",3535002,NA,0.732,NA,NA
2015,"MUNICIPIO",5215652,NA,0.713,NA,NA
2015,"MUNICIPIO",1505494,NA,0.589,NA,NA
2015,"MUNICIPIO",2310001,NA,0.638,NA,NA
2015,"MUNICIPIO",4211900,NA,0.757,NA,NA
2015,"MUNICIPIO",3146701,NA,0.703,NA,NA
2015,"MUNICIPIO",4212007,NA,0.704,NA,NA
2015,"MUNICIPIO",2310100,NA,0.622,NA,NA
2015,"MUNICIPIO",2610004,NA,0.622,NA,NA
2015,"MUNICIPIO",4313656,NA,0.715,NA,NA
2015,"MUNICIPIO",3535101,NA,0.722,NA,NA
2015,"MUNICIPIO",1721000,NA,0.66,NA,NA
2015,"MUNICIPIO",4117602,NA,0.66,NA,NA
2015,"MUNICIPIO",1721000,NA,0.788,NA,NA
2015,"MUNICIPIO",4117602,NA,0.788,NA,NA
2015,"MUNICIPIO",2923407,NA,0.586,NA,NA
2015,"MUNICIPIO",4117701,NA,0.718,NA,NA
2015,"MUNICIPIO",4212056,NA,0.718,NA,NA
2015,"MUNICIPIO",4117701,NA,0.671,NA,NA
2015,"MUNICIPIO",4212056,NA,0.671,NA,NA
2015,"MUNICIPIO",4313706,NA,0.737,NA,NA
2015,"MUNICIPIO",2207405,NA,0.557,NA,NA
2015,"MUNICIPIO",3535200,NA,0.753,NA,NA
2015,"MUNICIPIO",2706307,NA,0.638,NA,NA
2015,"MUNICIPIO",2207504,NA,0.562,NA,NA
2015,"MUNICIPIO",2107605,NA,0.556,NA,NA
2015,"MUNICIPIO",1715705,NA,0.571,NA,NA
2015,"MUNICIPIO",2923506,NA,0.643,NA,NA
2015,"MUNICIPIO",5215702,NA,0.698,NA,NA
2015,"MUNICIPIO",1713809,NA,0.628,NA,NA
2015,"MUNICIPIO",2610103,NA,0.549,NA,NA
2015,"MUNICIPIO",1715754,NA,0.673,NA,NA
2015,"MUNICIPIO",5215801,NA,0.73,NA,NA
2015,"MUNICIPIO",5215900,NA,0.722,NA,NA
2015,"MUNICIPIO",3535309,NA,0.639,NA,NA
2015,"MUNICIPIO",4117800,NA,0.639,NA,NA
2015,"MUNICIPIO",3535309,NA,0.746,NA,NA
2015,"MUNICIPIO",4117800,NA,0.746,NA,NA
2015,"MUNICIPIO",4313805,NA,0.72,NA,NA
2015,"MUNICIPIO",4212106,NA,0.737,NA,NA
2015,"MUNICIPIO",3146750,NA,0.565,NA,NA
2015,"MUNICIPIO",4117909,NA,0.768,NA,NA
2015,"MUNICIPIO",5216007,NA,0.686,NA,NA
2015,"MUNICIPIO",4313904,NA,0.761,NA,NA
2015,"MUNICIPIO",3204005,NA,0.667,NA,NA
2015,"MUNICIPIO",2610202,NA,0.569,NA,NA
2015,"MUNICIPIO",3535408,NA,0.722,NA,NA
2015,"MUNICIPIO",4313953,NA,0.661,NA,NA
2015,"MUNICIPIO",2706406,NA,0.593,NA,NA
2015,"MUNICIPIO",3146909,NA,0.666,NA,NA
2015,"MUNICIPIO",4212205,NA,0.704,NA,NA
2015,"MUNICIPIO",2207553,NA,0.509,NA,NA
2015,"MUNICIPIO",3147105,NA,0.725,NA,NA
2015,"MUNICIPIO",3303609,NA,0.72,NA,NA
2015,"MUNICIPIO",3147006,NA,0.744,NA,NA
2015,"MUNICIPIO",2310209,NA,0.637,NA,NA
2015,"MUNICIPIO",1505502,NA,0.645,NA,NA
2015,"MUNICIPIO",3147204,NA,0.715,NA,NA
2015,"MUNICIPIO",3535507,NA,0.762,NA,NA
2015,"MUNICIPIO",4314001,NA,0.773,NA,NA
2015,"MUNICIPIO",3303708,NA,0.702,NA,NA
2015,"MUNICIPIO",2107704,NA,0.58,NA,NA
2015,"MUNICIPIO",3535606,NA,0.719,NA,NA
2015,"MUNICIPIO",2310258,NA,0.634,NA,NA
2015,"MUNICIPIO",3535705,NA,0.7,NA,NA
2015,"MUNICIPIO",4212239,NA,0.7,NA,NA
2015,"MUNICIPIO",3535705,NA,0.749,NA,NA
2015,"MUNICIPIO",4212239,NA,0.749,NA,NA
2015,"MUNICIPIO",4118006,NA,0.746,NA,NA
2015,"MUNICIPIO",4314027,NA,0.676,NA,NA
2015,"MUNICIPIO",1716109,NA,0.764,NA,NA
2015,"MUNICIPIO",3147303,NA,0.729,NA,NA
2015,"MUNICIPIO",2310308,NA,0.57,NA,NA
2015,"MUNICIPIO",2923605,NA,0.615,NA,NA
2015,"MUNICIPIO",2310407,NA,0.583,NA,NA
2015,"MUNICIPIO",2408607,NA,0.589,NA,NA
2015,"MUNICIPIO",1716208,NA,0.595,NA,NA
2015,"MUNICIPIO",4118105,NA,0.717,NA,NA
2015,"MUNICIPIO",4118204,NA,0.75,NA,NA
2015,"MUNICIPIO",5006309,NA,0.721,NA,NA
2015,"MUNICIPIO",5216304,NA,0.711,NA,NA
2015,"MUNICIPIO",5106299,NA,0.672,NA,NA
2015,"MUNICIPIO",3535804,NA,0.717,NA,NA
2015,"MUNICIPIO",4118303,NA,0.709,NA,NA
2015,"MUNICIPIO",3535903,NA,0.732,NA,NA
2015,"MUNICIPIO",2610301,NA,0.537,NA,NA
2015,"MUNICIPIO",5106307,NA,0.667,NA,NA
2015,"MUNICIPIO",4118402,NA,0.763,NA,NA
2015,"MUNICIPIO",5006358,NA,0.588,NA,NA
2015,"MUNICIPIO",3147402,NA,0.694,NA,NA
2015,"MUNICIPIO",3536000,NA,0.737,NA,NA
2015,"MUNICIPIO",2510659,NA,0.584,NA,NA
2015,"MUNICIPIO",2923704,NA,0.59,NA,NA
2015,"MUNICIPIO",3303807,NA,0.693,NA,NA
2015,"MUNICIPIO",2408706,NA,0.603,NA,NA
2015,"MUNICIPIO",1505536,NA,0.715,NA,NA
2015,"MUNICIPIO",5216403,NA,0.672,NA,NA
2015,"MUNICIPIO",2408805,NA,0.549,NA,NA
2015,"MUNICIPIO",3536109,NA,0.727,NA,NA
2015,"MUNICIPIO",4314035,NA,0.749,NA,NA
2015,"MUNICIPIO",1101450,NA,0.617,NA,NA
2015,"MUNICIPIO",2408904,NA,0.676,NA,NA
2015,"MUNICIPIO",2706422,NA,0.548,NA,NA
2015,"MUNICIPIO",1303403,NA,0.658,NA,NA
2015,"MUNICIPIO",2923803,NA,0.577,NA,NA
2015,"MUNICIPIO",2706448,NA,0.605,NA,NA
2015,"MUNICIPIO",3536208,NA,0.736,NA,NA
2015,"MUNICIPIO",3536257,NA,0.721,NA,NA
2015,"MUNICIPIO",2207603,NA,0.575,NA,NA
2015,"MUNICIPIO",2207702,NA,0.687,NA,NA
2015,"MUNICIPIO",2403251,NA,0.599,NA,NA
2015,"MUNICIPIO",2610400,NA,0.599,NA,NA
2015,"MUNICIPIO",2403251,NA,0.766,NA,NA
2015,"MUNICIPIO",2610400,NA,0.766,NA,NA
2015,"MUNICIPIO",2107803,NA,0.542,NA,NA
2015,"MUNICIPIO",4314050,NA,0.704,NA,NA
2015,"MUNICIPIO",2409100,NA,0.606,NA,NA
2015,"MUNICIPIO",3147600,NA,0.715,NA,NA
2015,"MUNICIPIO",4314068,NA,0.622,NA,NA
2015,"MUNICIPIO",3147709,NA,0.687,NA,NA
2015,"MUNICIPIO",3147501,NA,0.642,NA,NA
2015,"MUNICIPIO",2409209,NA,0.62,NA,NA
2015,"MUNICIPIO",2510709,NA,0.62,NA,NA
2015,"MUNICIPIO",2409209,NA,0.589,NA,NA
2015,"MUNICIPIO",2510709,NA,0.589,NA,NA
2015,"MUNICIPIO",2107902,NA,0.532,NA,NA
2015,"MUNICIPIO",2207751,NA,0.561,NA,NA
2015,"MUNICIPIO",3147808,NA,0.648,NA,NA
2015,"MUNICIPIO",2610509,NA,0.592,NA,NA
2015,"MUNICIPIO",2706505,NA,0.533,NA,NA
2015,"MUNICIPIO",4212254,NA,0.72,NA,NA
2015,"MUNICIPIO",4314076,NA,0.698,NA,NA
2015,"MUNICIPIO",4314100,NA,0.776,NA,NA
2015,"MUNICIPIO",3147907,NA,0.756,NA,NA
2015,"MUNICIPIO",4212270,NA,0.659,NA,NA
2015,"MUNICIPIO",2108009,NA,0.61,NA,NA
2015,"MUNICIPIO",3147956,NA,0.614,NA,NA
2015,"MUNICIPIO",4118451,NA,0.747,NA,NA
2015,"MUNICIPIO",4118501,NA,0.782,NA,NA
2015,"MUNICIPIO",2510808,NA,0.701,NA,NA
2015,"MUNICIPIO",3148004,NA,0.765,NA,NA
2015,"MUNICIPIO",2207777,NA,0.563,NA,NA
2015,"MUNICIPIO",3148103,NA,0.729,NA,NA
2015,"MUNICIPIO",3148202,NA,0.682,NA,NA
2015,"MUNICIPIO",3536307,NA,0.73,NA,NA
2015,"MUNICIPIO",2409308,NA,0.618,NA,NA
2015,"MUNICIPIO",3303856,NA,0.671,NA,NA
2015,"MUNICIPIO",2923902,NA,0.583,NA,NA
2015,"MUNICIPIO",1505551,NA,0.574,NA,NA
2015,"MUNICIPIO",1716307,NA,0.574,NA,NA
2015,"MUNICIPIO",1505551,NA,0.661,NA,NA
2015,"MUNICIPIO",1716307,NA,0.661,NA,NA
2015,"MUNICIPIO",2207793,NA,0.514,NA,NA
2015,"MUNICIPIO",2409407,NA,0.678,NA,NA
2015,"MUNICIPIO",2610608,NA,0.639,NA,NA
2015,"MUNICIPIO",1303502,NA,0.496,NA,NA
2015,"MUNICIPIO",3148301,NA,0.637,NA,NA
2015,"MUNICIPIO",4118600,NA,0.717,NA,NA
2015,"MUNICIPIO",3536406,NA,0.711,NA,NA
2015,"MUNICIPIO",3536505,NA,0.795,NA,NA
2015,"MUNICIPIO",2108058,NA,0.561,NA,NA
2015,"MUNICIPIO",2510907,NA,0.587,NA,NA
2015,"MUNICIPIO",2610707,NA,0.587,NA,NA
2015,"MUNICIPIO",2510907,NA,0.732,NA,NA
2015,"MUNICIPIO",2610707,NA,0.732,NA,NA
2015,"MUNICIPIO",2207801,NA,0.6,NA,NA
2015,"MUNICIPIO",3536570,NA,0.718,NA,NA
2015,"MUNICIPIO",3148400,NA,0.625,NA,NA
2015,"MUNICIPIO",2924009,NA,0.674,NA,NA
2015,"MUNICIPIO",4314134,NA,0.71,NA,NA
2015,"MUNICIPIO",3536604,NA,0.725,NA,NA
2015,"MUNICIPIO",4118709,NA,0.708,NA,NA
2015,"MUNICIPIO",2706604,NA,0.589,NA,NA
2015,"MUNICIPIO",4212304,NA,0.716,NA,NA
2015,"MUNICIPIO",2108108,NA,0.549,NA,NA
2015,"MUNICIPIO",3148509,NA,0.627,NA,NA
2015,"MUNICIPIO",4314159,NA,0.683,NA,NA
2015,"MUNICIPIO",2207850,NA,0.526,NA,NA
2015,"MUNICIPIO",2924058,NA,0.587,NA,NA
2015,"MUNICIPIO",4118808,NA,0.723,NA,NA
2015,"MUNICIPIO",3148608,NA,0.627,NA,NA
2015,"MUNICIPIO",3536703,NA,0.739,NA,NA
2015,"MUNICIPIO",2610806,NA,0.567,NA,NA
2015,"MUNICIPIO",3148707,NA,0.627,NA,NA
2015,"MUNICIPIO",3536802,NA,0.677,NA,NA
2015,"MUNICIPIO",3148756,NA,0.573,NA,NA
2015,"MUNICIPIO",2310506,NA,0.603,NA,NA
2015,"MUNICIPIO",2511004,NA,0.603,NA,NA
2015,"MUNICIPIO",2310506,NA,0.599,NA,NA
2015,"MUNICIPIO",2511004,NA,0.599,NA,NA
2015,"MUNICIPIO",1600154,NA,0.626,NA,NA
2015,"MUNICIPIO",3148806,NA,0.624,NA,NA
2015,"MUNICIPIO",3148905,NA,0.708,NA,NA
2015,"MUNICIPIO",3149002,NA,0.655,NA,NA
2015,"MUNICIPIO",2409506,NA,0.559,NA,NA
2015,"MUNICIPIO",2511103,NA,0.574,NA,NA
2015,"MUNICIPIO",2805000,NA,0.593,NA,NA
2015,"MUNICIPIO",2409605,NA,0.679,NA,NA
2015,"MUNICIPIO",5106372,NA,0.679,NA,NA
2015,"MUNICIPIO",2409605,NA,0.558,NA,NA
2015,"MUNICIPIO",5106372,NA,0.558,NA,NA
2015,"MUNICIPIO",3149101,NA,0.675,NA,NA
2015,"MUNICIPIO",3536901,NA,0.742,NA,NA
2015,"MUNICIPIO",2924108,NA,0.588,NA,NA
2015,"MUNICIPIO",4314175,NA,0.64,NA,NA
2015,"MUNICIPIO",2511202,NA,0.59,NA,NA
2015,"MUNICIPIO",3149150,NA,0.614,NA,NA
2015,"MUNICIPIO",4212403,NA,0.728,NA,NA
2015,"MUNICIPIO",3537008,NA,0.715,NA,NA
2015,"MUNICIPIO",3537107,NA,0.769,NA,NA
2015,"MUNICIPIO",2108207,NA,0.682,NA,NA
2015,"MUNICIPIO",2805109,NA,0.592,NA,NA
2015,"MUNICIPIO",3537156,NA,0.774,NA,NA
2015,"MUNICIPIO",3149200,NA,0.729,NA,NA
2015,"MUNICIPIO",1716505,NA,0.732,NA,NA
2015,"MUNICIPIO",2924207,NA,0.513,NA,NA
2015,"MUNICIPIO",2409704,NA,0.583,NA,NA
2015,"MUNICIPIO",3204054,NA,0.654,NA,NA
2015,"MUNICIPIO",3537206,NA,0.696,NA,NA
2015,"MUNICIPIO",2108256,NA,0.516,NA,NA
2015,"MUNICIPIO",5006408,NA,0.671,NA,NA
2015,"MUNICIPIO",2207900,NA,0.571,NA,NA
2015,"MUNICIPIO",2207934,NA,0.562,NA,NA
2015,"MUNICIPIO",3149309,NA,0.757,NA,NA
2015,"MUNICIPIO",4314209,NA,0.678,NA,NA
2015,"MUNICIPIO",2512721,NA,0.542,NA,NA
2015,"MUNICIPIO",3149408,NA,0.637,NA,NA
2015,"MUNICIPIO",2409803,NA,0.568,NA,NA
2015,"MUNICIPIO",1716604,NA,0.674,NA,NA
2015,"MUNICIPIO",1505601,NA,0.581,NA,NA
2015,"MUNICIPIO",5106422,NA,0.649,NA,NA
2015,"MUNICIPIO",4314308,NA,0.741,NA,NA
2015,"MUNICIPIO",4314407,NA,0.739,NA,NA
2015,"MUNICIPIO",2310605,NA,0.646,NA,NA
2015,"MUNICIPIO",2108306,NA,0.554,NA,NA
2015,"MUNICIPIO",3537305,NA,0.759,NA,NA
2015,"MUNICIPIO",2409902,NA,0.631,NA,NA
2015,"MUNICIPIO",2706703,NA,0.63,NA,NA
2015,"MUNICIPIO",4212502,NA,0.743,NA,NA
2015,"MUNICIPIO",2310704,NA,0.629,NA,NA
2015,"MUNICIPIO",3149507,NA,0.694,NA,NA
2015,"MUNICIPIO",3149606,NA,0.674,NA,NA
2015,"MUNICIPIO",1716653,NA,0.627,NA,NA
2015,"MUNICIPIO",3149705,NA,0.703,NA,NA
2015,"MUNICIPIO",3149804,NA,0.723,NA,NA
2015,"MUNICIPIO",3149903,NA,0.744,NA,NA
2015,"MUNICIPIO",3537404,NA,0.766,NA,NA
2015,"MUNICIPIO",3537503,NA,0.736,NA,NA
2015,"MUNICIPIO",2310803,NA,0.601,NA,NA
2015,"MUNICIPIO",2108405,NA,0.599,NA,NA
2015,"MUNICIPIO",3149952,NA,0.651,NA,NA
2015,"MUNICIPIO",4212601,NA,0.766,NA,NA
2015,"MUNICIPIO",2108454,NA,0.564,NA,NA
2015,"MUNICIPIO",4118857,NA,0.713,NA,NA
2015,"MUNICIPIO",4118907,NA,0.7,NA,NA
2015,"MUNICIPIO",4119004,NA,0.726,NA,NA
2015,"MUNICIPIO",5216452,NA,0.676,NA,NA
2015,"MUNICIPIO",3537602,NA,0.749,NA,NA
2015,"MUNICIPIO",3150000,NA,0.656,NA,NA
2015,"MUNICIPIO",2610905,NA,0.61,NA,NA
2015,"MUNICIPIO",2611002,NA,0.623,NA,NA
2015,"MUNICIPIO",4212700,NA,0.623,NA,NA
2015,"MUNICIPIO",2611002,NA,0.716,NA,NA
2015,"MUNICIPIO",4212700,NA,0.716,NA,NA
2015,"MUNICIPIO",2611101,NA,0.697,NA,NA
2015,"MUNICIPIO",5216809,NA,0.712,NA,NA
2015,"MUNICIPIO",3303906,NA,0.745,NA,NA
2015,"MUNICIPIO",2706802,NA,0.572,NA,NA
2015,"MUNICIPIO",3537701,NA,0.732,NA,NA
2015,"MUNICIPIO",2511301,NA,0.621,NA,NA
2015,"MUNICIPIO",2924306,NA,0.571,NA,NA
2015,"MUNICIPIO",3150109,NA,0.629,NA,NA
2015,"MUNICIPIO",4314423,NA,0.758,NA,NA
2015,"MUNICIPIO",1505635,NA,0.563,NA,NA
2015,"MUNICIPIO",2208007,NA,0.698,NA,NA
2015,"MUNICIPIO",2511400,NA,0.608,NA,NA
2015,"MUNICIPIO",3537800,NA,0.716,NA,NA
2015,"MUNICIPIO",3150158,NA,0.612,NA,NA
2015,"MUNICIPIO",3150208,NA,0.639,NA,NA
2015,"MUNICIPIO",3150307,NA,0.678,NA,NA
2015,"MUNICIPIO",3150406,NA,0.626,NA,NA
2015,"MUNICIPIO",4119103,NA,0.694,NA,NA
2015,"MUNICIPIO",2924405,NA,0.506,NA,NA
2015,"MUNICIPIO",2511509,NA,0.61,NA,NA
2015,"MUNICIPIO",2706901,NA,0.61,NA,NA
2015,"MUNICIPIO",2511509,NA,0.579,NA,NA
2015,"MUNICIPIO",2706901,NA,0.579,NA,NA
2015,"MUNICIPIO",5216908,NA,0.684,NA,NA
2015,"MUNICIPIO",3537909,NA,0.69,NA,NA
2015,"MUNICIPIO",2410009,NA,0.56,NA,NA
2015,"MUNICIPIO",2511608,NA,0.56,NA,NA
2015,"MUNICIPIO",2410009,NA,0.614,NA,NA
2015,"MUNICIPIO",2511608,NA,0.614,NA,NA
2015,"MUNICIPIO",2511707,NA,0.564,NA,NA
2015,"MUNICIPIO",3150505,NA,0.686,NA,NA
2015,"MUNICIPIO",1100189,NA,0.71,NA,NA
2015,"MUNICIPIO",2208106,NA,0.566,NA,NA
2015,"MUNICIPIO",1101468,NA,0.665,NA,NA
2015,"MUNICIPIO",2924504,NA,0.603,NA,NA
2015,"MUNICIPIO",3538006,NA,0.773,NA,NA
2015,"MUNICIPIO",2108504,NA,0.633,NA,NA
2015,"MUNICIPIO",2707008,NA,0.574,NA,NA
2015,"MUNICIPIO",2924603,NA,0.577,NA,NA
2015,"MUNICIPIO",3538105,NA,0.737,NA,NA
2015,"MUNICIPIO",1717008,NA,0.605,NA,NA
2015,"MUNICIPIO",2310852,NA,0.636,NA,NA
2015,"MUNICIPIO",3150539,NA,0.619,NA,NA
2015,"MUNICIPIO",4119152,NA,0.751,NA,NA
2015,"MUNICIPIO",4314456,NA,0.72,NA,NA
2015,"MUNICIPIO",4314464,NA,0.65,NA,NA
2015,"MUNICIPIO",4119251,NA,0.695,NA,NA
2015,"MUNICIPIO",4314472,NA,0.678,NA,NA
2015,"MUNICIPIO",4119202,NA,0.697,NA,NA
2015,"MUNICIPIO",3538204,NA,0.783,NA,NA
2015,"MUNICIPIO",4212908,NA,0.783,NA,NA
2015,"MUNICIPIO",3538204,NA,0.725,NA,NA
2015,"MUNICIPIO",4212908,NA,0.725,NA,NA
2015,"MUNICIPIO",2805208,NA,0.654,NA,NA
2015,"MUNICIPIO",4119301,NA,0.654,NA,NA
2015,"MUNICIPIO",2805208,NA,0.583,NA,NA
2015,"MUNICIPIO",4119301,NA,0.583,NA,NA
2015,"MUNICIPIO",3303955,NA,0.715,NA,NA
2015,"MUNICIPIO",4314498,NA,0.71,NA,NA
2015,"MUNICIPIO",2108603,NA,0.637,NA,NA
2015,"MUNICIPIO",4314506,NA,0.661,NA,NA
2015,"MUNICIPIO",4213005,NA,0.777,NA,NA
2015,"MUNICIPIO",3204104,NA,0.673,NA,NA
2015,"MUNICIPIO",2924652,NA,0.612,NA,NA
2015,"MUNICIPIO",3150570,NA,0.594,NA,NA
2015,"MUNICIPIO",2208205,NA,0.564,NA,NA
2015,"MUNICIPIO",2108702,NA,0.541,NA,NA
2015,"MUNICIPIO",3538303,NA,0.711,NA,NA
2015,"MUNICIPIO",2310902,NA,0.6,NA,NA
2015,"MUNICIPIO",3538501,NA,0.757,NA,NA
2015,"MUNICIPIO",3538600,NA,0.739,NA,NA
2015,"MUNICIPIO",5217104,NA,0.721,NA,NA
2015,"MUNICIPIO",3150604,NA,0.646,NA,NA
2015,"MUNICIPIO",3538709,NA,0.785,NA,NA
2015,"MUNICIPIO",2208304,NA,0.596,NA,NA
2015,"MUNICIPIO",3304003,NA,0.708,NA,NA
2015,"MUNICIPIO",2924678,NA,0.533,NA,NA
2015,"MUNICIPIO",4119400,NA,0.708,NA,NA
2015,"MUNICIPIO",3538808,NA,0.758,NA,NA
2015,"MUNICIPIO",3150703,NA,0.723,NA,NA
2015,"MUNICIPIO",3538907,NA,0.749,NA,NA
2015,"MUNICIPIO",2805307,NA,0.603,NA,NA
2015,"MUNICIPIO",3150802,NA,0.6,NA,NA
2015,"MUNICIPIO",3539004,NA,0.756,NA,NA
2015,"MUNICIPIO",3150901,NA,0.685,NA,NA
2015,"MUNICIPIO",3151008,NA,0.717,NA,NA
2015,"MUNICIPIO",2707107,NA,0.589,NA,NA
2015,"MUNICIPIO",5217203,NA,0.589,NA,NA
2015,"MUNICIPIO",2707107,NA,0.721,NA,NA
2015,"MUNICIPIO",5217203,NA,0.721,NA,NA
2015,"MUNICIPIO",2108801,NA,0.576,NA,NA
2015,"MUNICIPIO",3151107,NA,0.709,NA,NA
2015,"MUNICIPIO",4314555,NA,0.669,NA,NA
2015,"MUNICIPIO",3151206,NA,0.731,NA,NA
2015,"MUNICIPIO",3539103,NA,0.727,NA,NA
2015,"MUNICIPIO",3539202,NA,0.776,NA,NA
2015,"MUNICIPIO",4119509,NA,0.7,NA,NA
2015,"MUNICIPIO",1717206,NA,0.621,NA,NA
2015,"MUNICIPIO",3539301,NA,0.801,NA,NA
2015,"MUNICIPIO",4314605,NA,0.658,NA,NA
2015,"MUNICIPIO",3539400,NA,0.779,NA,NA
2015,"MUNICIPIO",4213104,NA,0.758,NA,NA
2015,"MUNICIPIO",3151305,NA,0.684,NA,NA
2015,"MUNICIPIO",5217302,NA,0.693,NA,NA
2015,"MUNICIPIO",5217401,NA,0.744,NA,NA
2015,"MUNICIPIO",2310951,NA,0.591,NA,NA
2015,"MUNICIPIO",2924702,NA,0.575,NA,NA
2015,"MUNICIPIO",2208403,NA,0.635,NA,NA
2015,"MUNICIPIO",2924801,NA,0.578,NA,NA
2015,"MUNICIPIO",2511806,NA,0.595,NA,NA
2015,"MUNICIPIO",4119608,NA,0.702,NA,NA
2015,"MUNICIPIO",3539509,NA,0.71,NA,NA
2015,"MUNICIPIO",4119657,NA,0.71,NA,NA
2015,"MUNICIPIO",3539509,NA,0.723,NA,NA
2015,"MUNICIPIO",4119657,NA,0.723,NA,NA
2015,"MUNICIPIO",3151404,NA,0.725,NA,NA
2015,"MUNICIPIO",2511905,NA,0.57,NA,NA
2015,"MUNICIPIO",1717503,NA,0.65,NA,NA
2015,"MUNICIPIO",3204203,NA,0.727,NA,NA
2015,"MUNICIPIO",3151503,NA,0.737,NA,NA
2015,"MUNICIPIO",1505650,NA,0.552,NA,NA
2015,"MUNICIPIO",1200385,NA,0.622,NA,NA
2015,"MUNICIPIO",5217609,NA,0.669,NA,NA
2015,"MUNICIPIO",4119707,NA,0.705,NA,NA
2015,"MUNICIPIO",2924900,NA,0.572,NA,NA
2015,"MUNICIPIO",2925006,NA,0.56,NA,NA
2015,"MUNICIPIO",3539608,NA,0.56,NA,NA
2015,"MUNICIPIO",4119806,NA,0.56,NA,NA
2015,"MUNICIPIO",4314704,NA,0.56,NA,NA
2015,"MUNICIPIO",2925006,NA,0.706,NA,NA
2015,"MUNICIPIO",3539608,NA,0.706,NA,NA
2015,"MUNICIPIO",4119806,NA,0.706,NA,NA
2015,"MUNICIPIO",4314704,NA,0.706,NA,NA
2015,"MUNICIPIO",2925006,NA,0.687,NA,NA
